터서점,051-505-4965,부산 동래구 온천동 1249-14번지,정상
글샘서점,051-528-7014,부산 동래구 안락동 248번지,정상
싱글벙글6/45,051-751-0010,부산 연제구 연산동 1330-10 좌측 싱글벙글복권방,정상
성창,051-862-9141,부산 연제구 연산동 312-35번지,정상
영남건재상사,051-759-7203,부산 연제구 연산동 401-25,정상
대영당안경원,051-555-6124,부산 동래구 수안동 232번지,정상
GS25양정동호점,051-853-7272,부산 부산진구 양정동 116-3번지,정상
사이버정보통신,051-852-8910,부산 부산진구 양정동 406-4번지 백조상가동103-1호,정상
블루25,051-583-9367,부산 금정구 남산동 332-4,정상
한아름문구사,051-524-3579,부산 금정구 서동 122-5번지,정상
휴먼정보통신,051-582-9623,부산 금정구 부곡동 224-1번지 쌍용상가 훼미리마트,정상
민사로또판매점,051-583-9656,부산 금정구 부곡동 298-19번지,정상
중앙토탈대리점,051-518-5124,부산 금정구 구서동 653-20번지 1층,정상
범일서적,051-632-2672,부산 동구 범일동 640-5번지 1층복권방,정상
셀프카메라,051-897-2778,부산 부산진구 개금동 472-23번지,정상
그린파크,051-819-4567,부산 부산진구 부전동 266-7,정상
문화전자로또판매점,051-805-5535,부산 부산진구 부전동 165-4 cu 서면동보점 내,정상
복권천국,051-244-5886,부산 중구 남포동5가 28-3 cu남포사거리점 내,정상
하나열쇠,051-627-4088,부산 남구 용호동 495-1번지,정상
감만정보통신,051-645-9573,부산 남구 감만동 138-21번지,정상
복권판매대행,010-5349-1999,부산 남구 대연동 1755-4 103호,정상
팬레코드,051-628-3848,부산 남구 대연동 329-18번지,정상
부산쌀상회,051-631-1659,부산 남구 우암동 184-351번지,정상
서울유통,010-4417-2507,부산 남구 감만동 33-53,정상
행운플러스,051-316-2541,부산 사상구 감전동 105-5번지 1층복권방,정상
수복슈퍼,051-311-9390,부산 사상구 괘법동 526-12 1층,정상
올라운드투어,051-246-3713,부산 서구 동대신동1가 99-2번지 로또슈퍼센타,정상
복권천국,051-731-5756,부산 해운대구 우동 550-6번지,정상
큰별,051-291-2775,부산 사하구 괴정동 1001-1번지 성현빌딩1층GS25편의점,정상
로또복권,051-208-1245,부산 사하구 괴정동 1134-9번지 1층복권방,정상
시민은 대박마당,051-208-7026,부산 사하구 괴정동 319-4번지 1층복권방,정상
혜인상사,051-203-9045,부산 사하구 괴정동 955-2,정상
월드사진관,051-261-7597,부산 사하구 다대동 944-22번지,정상
리치복권방,051-293-3367,부산 사하구 괴정동 535-1 이마트24 편의점,정상
승리로또당리점,051-293-8434,부산 사하구 괴정동 477-2,정상
복권방,051-205-0377,부산 사하구 신평동 452-23번지 CU편의점,정상
위드미(with me),051-202-3640,부산 사하구 신평동 598-8번지 에브리데이편의점,정상
로또동래칠산점,051-557-4667,부산 동래구 칠산동 211-1 cu칠산점 내,정상
공항상회로또판매점,-,부산 강서구 대저1동 3683-4,정상
채민상회,-,부산 영도구 영선동3가 42-1,정상
엄지척닷컴개인미니편의점,051-312-2951,부산 사상구 학장동 612-1,정상
유진할인마트,051-468-7703,부산 동구 초량동 1164-1 1층,정상
호선상회,051-293-8434,부산 사하구 당리동 331-55,정상
노다지복권방,051-809-0738,부산 부산진구 전포동 588-6번지,정상
복권나라,051-469-7229,부산 중구 중앙동3가 9-2번지,정상
천하명당복권방(행운을주는사람들),051-326-9492,부산 사상구 괘법동 563-16번지,정상
로또25시,051-201-2437,부산 사하구 하단동 525-32,정상
복권천국,051-257-8821,부산 서구 부민동2가 10-8번지,정상
화신상사,051-556-5531,부산 동래구 명륜동 502-5번지,정상
대진슈퍼,051-704-7785,부산 해운대구 송정동 158-5번지,정상
비치슈퍼,051-626-8843,부산 수영구 남천동 148-5번지 비치B상가지하 110호,정상
금성상회,051-555-9998,부산 동래구 온천동 782-21,정상
과정미니슈퍼,051-758-9985,부산 연제구 연산동 399-12번지,정상
남경슈퍼,051-868-1408,부산 연제구 연산동 1833-8번지,정상
애니타임,051-528-5540,부산 금정구 서동 204-13번지,정상
폰 케이스(화명),051-331-8848,부산 북구 화명동 2315-1,정상
국세청앞센타,051-467-4993,부산 동구 수정동 247-7번지 세무서옆가판,정상
청솔서점,051-202-6338,부산 사하구 신평동 589-5번지,정상
비둘기로또,051-781-1195,부산 해운대구 재송동 1150-5번지 비둘기슈퍼내,정상
동일통신,051-528-7207,부산 해운대구 반여동 1361-2번지,정상
내가본사진관광상품,051-462-1006,부산 동구 초량동 575-1번지 2통3반,정상
행운복권,051-623-2900,부산 남구 대연동 949-8번지,정상
제일복권,051-243-7756,부산 서구 남부민동 643번지 충무쇼핑1층,정상
하단복권,051-291-4624,부산 사하구 당리동 304-3번지 인더코너편의점,정상
동우상사,051-262-0959,부산 사하구 장림동 349-29번지 세븐일레븐,정상
대박복권방,051-512-4573,부산 금정구 구서동 162-4번지 세븐일레븐내,정상
GS-25,051-932-2525,부산 남구 용호동 176-30 176-30메트로시티1003-105,정상
가람교역,051-625-4799,부산 남구 용호동 369-8번지 씨스페이스내104,정상
로또복권,051-631-5528,부산 동구 범일동 830-200번지 한양아파트3동상가1층 세븐일레븐,정상
희망복권방,051-521-2260,부산 동래구 명장동 59-5번지,정상
로또복권방,051-507-9929,부산 동래구 안락동 423-2,정상
민경사,051-805-0412,부산 부산진구 부전동 396-3번지,정상
시네로또,051-364-4944,부산 북구 화명동 2275-1 102호,정상
동명로또,051-314-7943,부산 사상구 감전동 134-8번지 보생빌딩1층씨스페이스편의점,정상
행운로또,070-7648-2383,부산 수영구 남천동 33-3번지,정상
씨유(CU)연산오렌지점,051-852-0037,부산 연제구 연산동 729-1번지 CU편의점,정상
로또안락아이존,051-522-7714,부산 동래구 안락동 599-40번지 조이패미리마트 내,정상
훼밀리복권,051-512-0117,부산 금정구 부곡동 225-55,정상
하나로복권방,051-337-0907,부산 북구 금곡동 1874-3번지,정상
조은생각,051-315-4537,부산 사상구 괘법동 271-9번지 CU편의점,정상
동해마트,051-501-8285,부산 동래구 사직동 42-8번지 애니타임 내,정상
돈벼락맞는곳,051-723-0244,부산 기장군 기장읍 동부리 274-17번지,정상
복권방,051-893-7523,부산 부산진구 당감동 738-3번지 202호,정상
스위트초이스(엄궁점),070-8243-0471,부산 사상구 엄궁동 464-1번지,정상
오렌지데이연산점,051-866-9581,부산 연제구 연산동 1141-8번지,정상
경동G-PLUS할인마트,051-701-0320,부산 해운대구 좌동 1317번지 경동G-PLUS아파트상가103,정상
에브리데이모덕점,051-303-0979,부산 사상구 모라동 708-10번지 G마트,정상
행운로또,051-782-0145,부산 해운대구 재송동 1124-4 위드미내,정상
헬로로또,070-4157-9176,부산 부산진구 범천동 1000-24 상가105호 위드미 내,정상
삼한로또복권,-,부산 부산진구 범전동 383,정상
티앤에이,051-807-2223,부산 부산진구 초읍동 208-2 CU편의점 내,정상
가나다자동차용품,051-722-3400,부산 기장군 기장읍 교리 344-9번지,정상
대박로또,-,부산 부산진구 가야동 635-2,정상
화명로또복권,051-362-2487,"부산 북구 화명동 1170-1 상가동 102호(화명동,화명2차대림e편한세상)",정상
엑스트라(우주점),051-304-6111,부산 사상구 모라동 552 가상가106호,정상
편의점사랑,051-634-4097,부산 부산진구 범천동 845-31,정상
행운로또,051-311-8046,부산 사상구 모라동 508-2 (모라동) 1층세븐일레븐,정상
플러스할인마트,051-464-4112,부산 중구 중앙동4가 26-3 중앙 지하철역 임시상가 3호,정상
제이지컴퍼니(JGC),070-7551-6615,부산 부산진구 양정동 271-1 1층(양정동),정상
대박 로또 판매점,010-7520-7991,부산 북구 만덕동 761-12,정상
로또복권방,-,부산 사하구 하단동 1218 A동B3층 더마트 내,정상
건영로또,010-9317-8323,부산 해운대구 반여동 1355-8,정상
황금로또,051-314-7745,부산 사상구 학장동 173-16 상가동 108호,정상
로또 판매점,051-442-0270,부산 동구 수정동 328-2 1층,정상
로또판매점,051-646-7773,부산 동구 범일동 104-4 1층,정상
로또명당,010-3596-8643,부산 동구 범일동 321-46,정상
당첨로또,051-464-7515,부산 동구 초량동 1153-14,정상
신성사,-,부산 사상구 감전동 121-41,정상
럭키로또,051-246-8764,부산 중구 부평동4가 45 101호,정상
드림로또,-,부산 북구 금곡동 70-9 1층,정상
여의주로또,051-807-1354,부산 부산진구 부암동 666-4 세븐일레븐 부산진구청점내,정상
동방홀딩스,051-647-5358,부산 동구 범일동 1445-49 1층 더좋은가게 내,정상
남포로또,051-242-8913,부산 중구 보수동3가 52-7 1층,정상
가고파공인중개사사무소,051-621-0339,부산 남구 대연동 1727-11 1층 101호,정상
명지복권방,051-271-7515,부산 강서구 명지동 3239-11번지 103호,정상
대박로또복권방,051-518-5579,부산 부산진구 연지동 165-8번지,정상
행복상회,051-337-5957,부산 북구 구포동 1248-25번지 CU부산구포점내,정상
화랑복권,051-895-9177,부산 부산진구 당감동 282-7번지 오렌지데이점포 내,정상
대박로또,051-302-9283,부산 사상구 덕포동 394-10,정상
장림나눔로또복권,051-000-0000,부산 사하구 장림동 198-8 1층,정상
씨스페이스(덕천점),051-343-2492,부산 북구 덕천동 379-27번지,정상
범일 자유시장 로또,-,부산 동구 범일동 830-24 1층 1054호,정상
로또1번지,-,부산 동래구 온천동 40-13,정상
반딧불로또,051-529-2250,"부산 해운대구 반여동 1192-3 상가동 1층 105호,106호 CU반여미라주점내",정상
씨스페이스(죽림점),070-4101-7310,부산 강서구 죽림동 590번지,정상
씨스페이스(구서제일점),051-997-4786,부산 금정구 구서동 471,정상
CU(동래오렌지점),051-552-1655,부산 동래구 명륜동 401-3번지 1층,정상
CU(구남역점),051-331-1444,부산 북구 구포동 1087-1번지,정상
CU(민락해변점),051-751-3523,부산 수영구 민락동 176-14번지,정상
씨스페이스(서구대신점),051-243-2749,부산 서구 동대신동3가 125-4 씨스페이스 서구대신점,정상
GS25(서대신점),051-245-5090,부산 서구 서대신동3가 271-2,정상
GS25(서면유성점),051-645-8195,부산 부산진구 범천동 858-64 GS25서면 유성점,정상
씨스페이스(재송점),051-784-2181,부산 해운대구 재송동 1117-39번지,정상
행운상회,051-342-2061,부산 북구 구포동 602-51 1층,정상
에이마트 로또판매점,051-205-9553,부산 강서구 명지동 3357-2 110호,정상
예감로또,-,부산 동구 초량동 1206-1 부산역지하도상가 가-40호,정상
세잎크로바,051-291-7885,부산 사하구 하단동 605-31 101호,정상
복권의 달인,051-343-2990,부산 북구 덕천동 380-1 부산 북구 의성로 97,정상
농심로또,051-807-6921,부산 부산진구 부전동 417-7 104호,정상
동네슈퍼,051-207-8556,부산 사하구 신평동 33-152 1층,정상
금두꺼비슈퍼,051-727-8940,부산 기장군 정관읍 용수리 1387 더마트내,정상
연산복권방,-,부산 연제구 연산동 1126-12 1층 CU편의점,정상
지원로또,-,부산 기장군 정관읍 달산리 1221-14,정상
대박로또,010-4666-8511,부산 수영구 광안동 744-15,정상
럭키슈퍼렛,051-645-4150,부산 동구 범일동 44-13,정상
뉴빅마트,010-9206-6118,부산 기장군 정관읍 매학리 748-6번지 테라스상가1층119호,정상
로또복권판매,051-853-5150,부산 연제구 연산동 1124-1,정상
황금로또,-,부산 동구 초량동 134-20,정상
럭키,051-338-3303,부산 북구 덕천동 388-1 상가2동 1층 103호,정상
로또의 신,-,부산 사상구 주례동 43-28,정상
팡팡로또점,051-000-0000,부산 남구 용호동 83-5 1층,정상
커피마마(사직운동장점),051-501-2247,부산 동래구 사직동 749-7 지하2층,정상
행운편의점,-,부산 기장군 정관읍 용수리 613-3,정상
다인로또,051-753-8293,부산 기장군 정관읍 예림리 846-3,정상
슈퍼복권나라덕포점,051-328-4897,부산 사상구 괘법동 516-3번지한신2차상가106호 CU편의점,해지
로또복권하단오복점,051-204-0770,부산 사하구 감천동 648-10번지CU편의점,해지
근대화슈퍼,051-892-7763,부산 부산진구 개금동 53-2번지개금주공상가101호,해지
농심로또,051-807-6921,부산 부산진구 부전동 417-7번지,해지
희망로또,-,부산 사상구 덕포동 427-1번지,해지
거제현대점로또판매,051-505-6897,부산 연제구 거제동 1476-5번지 세븐일레븐거제현대점 내,해지
행운복권방,051-243-4336,부산 서구 충무동1가 28-19번지,해지
노다지로또판매점,051-413-0311,부산 영도구 남항동2가 248-7번지,해지
복권나라,051-463-5840,부산 동구 초량동 1158-1번지,해지
복권나라,051-645-4150,부산 동구 범일동 44-13번지농심가슈퍼,해지
노다지복권방,051-342-8640,부산 북구 덕천1동 411-5번지,해지
농심슈퍼,051-862-0525,부산 연제구 연산동 761-10,해지
돈벼락맞는곳,051-463-0337,부산 동구 초량동 1207-21번지1층CU편의점,해지
CU 하단블루점 복권방,051-293-4888,부산 사하구 하단동 487-1,해지
마리이야기,051-266-8673,부산 사하구 다대동 382-7번지프리마트편의점,해지
-,051-804-1641,부산 부산진구 부전동 573-1번지대현지하상가 복권판매대제4번 가판,해지
신평로또복권방,051-203-8997,부산 사하구 신평동 135-9번지,해지
제일복인당,051-246-1705,부산 중구 중앙동6가 66-3부산데파트 아부1호점,해지
대박로또,051-731-6232,부산 해운대구 우동 878-4,해지
㈜ 씨스페이시스 영도봉래점(폐점),051-413-6891,부산 영도구 봉래동 3가 13971,해지
GS25(서면학원),051-809-6013,부산 부산진구 부전동 226-1,해지
GS25(덕천제일),051-335-4627,부산 북구 덕천동 398-7,해지
GS25(사상터미널),051-312-0725,부산 사상구 괘법동 533,해지
GS25(송도탑스빌),51-256-3837,부산 서구 암남동 257-41,해지
훼미리마트(장산지오점),51-703-1237,부산 해운대구 좌동 1481-4 지오프라자 105,해지
㈜ Cspace 한화콘도점,051-749-5333,부산 해운대구 우동 1410-3  5-2블럭,해지
씨스페이스(좌동성문점),051-701-6808,부산 해운대구 좌동 1327-6 성문학원 1층,해지
GS25(허브올리브),51-558-4495,부산 동래구 온천동 161-1 SK 허브올리브 101호,해지
훼미리마트(화목데파트점),051-703-9927,부산 해운대구 좌동 1314-2화목데파트상가1층,해지
프로복권방,051-558-6104,부산 동래구 온천동 198-13,해지
쥬디스태화로또판매,051-819-4955,부산 부산진구 부전동 183-1쥬디스신관상가1층103호,해지
무지개복권방,-,부산 북구 화명1동 964-3,해지
노다지복권방,051-317-5111,부산 사상구 괘법동 533-1번지서부시외버스터미널1층,해지
복권방,051-523-2788,부산 금정구 금사동 50-9,해지
안락행운,051-554-5765,부산 동래구 명륜동 65-341층,해지
서면유성,051-645-8195,부산 부산진구 범천동 858-64,해지
행운복권방,051-816-3093,부산 부산진구 부전동 241-32,해지
로또,051-802-9966,부산 부산진구 부전동 267-1새부산약국옆,해지
Y.K로또,051-804-5311,부산 부산진구 부전동 485-40,해지
GS25양정제일점,051-861-2624,부산 부산진구 양정동 362-30,해지
복권나라,051-806-7040,부산 부산진구 초읍동 288-29,해지
행운복권방,051-893-8945,부산 부산진구 개금1동 523-5,해지
로또복권방,051-818-8967,부산 부산진구 전포동 692번지에브리데이점포점 내,해지
프라임로또,051-335-8720,부산 북구 화명동 2277-6메인프라자103,해지
동훈복권,051-314-7943,부산 사상구 감전동 134-8보생빌딩1층 씨스페이스내,해지
남일로또,-,부산 서구 동대신동1가 228-3 복권방,해지
남진복권방,051-853-5150,부산 연제구 연산동 1124-1,해지
노다지로또복권방,051-418-3570,부산 영도구 청학동 306-8,해지
KTF로또남산점,051-581-3325,부산 금정구 장전동 617-13,해지
문현로또점,051-642-1497,부산 남구 문현동 60-2,해지
창녕로또판매점,051-554-0335,부산 동래구 온천동 151-40번지,해지
-,051-819-2235,부산 부산진구 부전동 522-49,해지
월드복권방,051-301-7000,부산 사상구 모라동 773-2,해지
수영로또,051-754-3656,부산 수영구 광안동 89-1,해지
복권방,051-503-0810,부산 연제구 거제동 1493-1,해지
동그라미복권방,051-831-1558,부산 강서구 신호동 221-3,해지
노다지복권방,051-809-4842,부산 부산진구 부암동 541-23,해지
훼미리마트,051-806-0814,부산 부산진구 부전동 521,해지
-,051-331-0443,부산 북구 화명동 1170-12,해지
LG다대성원점,051-266-6623,부산 사하구 다대동 1551-25,해지
지하철남포동역매점2호,051-255-7830,부산 중구 남포동1가 15,해지
아트박스,051-254-3006,부산 중구 부평동1가 48-61층,해지
미니로또방반여점,051-782-9990,부산 해운대구 반여동 1291-507,해지
연산로또,051-852-5336,부산 연제구 연산동 590-29번지미니스톱연산점 내,해지
노다지복권방,051-583-5689,부산 금정구 구서2동 163-13번지,해지
돈벼락맞는곳,051-522-7735,부산 동래구 안락1동 426-25,해지
잉크와복권,051-507-4631,부산 동래구 사직1동 46-43,해지
복권천국,051-631-0344,부산 부산진구 범천동 850-225,해지
웰마스터,051-817-1091,부산 부산진구 전포동 345지하철전포동역상가8,해지
CentrePoint금곡,051-365-0645,부산 북구 금곡동 57-7,해지
복권천국,051-781-5570,부산 해운대구 반여동 1291-14081층,해지
리치리치(부곡본점),051-512-7142,부산 금정구 부곡동 305-17,해지
금성상회,051-555-8368,부산 동래구 온천동 1407-1,해지
영화마을,051-323-8567,부산 사상구 학장동 820-1무학APT상가120호,해지
남천문화공간,051-626-6777,부산 수영구 남천1동 14-12,해지
엔타임편의점(대승복권),051-701-1916,부산 해운대구 좌동 1479-3세종월드프라자 137 엔타임편의점내,해지
우리상회,051-514-5164,부산 금정구 남산동 256-21,해지
로또복권방,051-727-3313,부산 기장군 장안읍 길천리 227-8CU고리원전점내,해지
복권사냥,051-469-8056,부산 동구 초량동 1200-11번지광장빌딩1층 조이풀편의점,해지
행운복권방,051-642-4246,부산 남구 우암동 52-301층,해지
복권방,051-293-4446,부산 사하구 감천동 541-5번지,해지
빌게이츠토토방,051-342-6300,부산 북구 구포동 625-27번지1층,해지
서면시장잡화,051-803-7750,부산 부산진구 부전동 256-6번지서면시장1층46,해지
행운복권방,051-866-3530,부산 연제구 연산동 636-1송월타월 내,해지
-,051-253-2126,부산 중구 부평동2가 35-3번지1층편의점내,해지
씨스페이스(좌동제일점),051-701-3989,부산 해운대구 좌동 1407-3,해지
㈜씨스페이스씨네마점(폐점),051-512-5786,부산 금정구 부곡동 298-25,해지
에스케이씨㈜서면영업소,051-818-0103,부산 부산진구 부전동 199,해지
씨스페이스(금정제일점),051-515-0725,부산 금정구 남산동 225-34,해지
MODERN(모던),051-326-2000,부산 사상구 감전동 118-8,해지
서원할인마트,051-644-6606,부산 부산진구 부암동 343-100,해지
행운복권방,051-469-6829,부산 중구 중앙동4가 80-16화신빌딩1층102,해지
천하명당(해운대점),051-747-7114,부산 해운대구 우동 1499번지4층영진여행사 내,해지
왕대박마트,051-757-5597,부산 수영구 망미동 431-27,해지
행운복권방,051-555-5805,부산 동래구 복천동 292-5,해지
대박복권방,051-514-1560,부산 금정구 장전동 429장전역남쪽매점,해지
대박,051-808-8280,부산 부산진구 부전동 170-33 1층,해지
대박복권랜드,051-865-2219,부산 부산진구 양정1동 393-21,해지
만덕주공,051-335-8477,부산 북구 만덕1동 831-15만덕2주공APT상가102호,해지
상시상회,051-247-0562,부산 서구 서대신동1가 59-2,해지
은경슈퍼,051-263-2808,부산 사하구 다대동 933-21번지1층휴대폰샵,해지
제일상회,051-752-5248,부산 수영구 수영동 457-19번지,해지
종점슈퍼,051-529-5060,부산 해운대구 반여1동 751-9,해지
광명상회,051-555-5648,부산 동래구 온천동 95-35 33,해지
농심슈퍼,051-751-6994,부산 연제구 연산9동 418-22,해지
장전슈퍼,051-515-2508,부산 금정구 장전동 414-1,해지
제일슈퍼,051-644-2218,부산 부산진구 범천동 837-39,해지
조은상회,051-248-0919,부산 중구 남포동6가 69-6,해지
거창상회,051-625-2884,부산 남구 용호동 84-5,해지
정원상회,070-8627-9682,부산 남구 대연2동 1757-2,해지
에이스연쇄점_,051-337-0106,부산 북구 덕천동 333-1번지,해지
부산체인,051-747-3258,부산 해운대구 중동 1394-355,해지
-,051-245-8905,부산 중구 남포동2가 25-10번지가판,해지
복권천국,-,부산 수영구 광안동 143지하철광안역상가30호,해지
대현지하2번복권대,051-807-8472,부산 부산진구 부전동 573-1대현지하상가B F열사이,해지
자갈치서점,051-245-6311,부산 중구 남포동6가 남포지하도상가 라7-2호,해지
진,051-819-9294,부산 부산진구 부전동 257-13,해지
푸드리아,051-743-5321,부산 해운대구 재송동 1197더샾센터파크2차상가101호훼미리마트센텀점내,해지
천자도서,051-554-1562,부산 동래구 명륜1동 533-95,해지
천사복권방,051-501-7207,부산 동래구 사직3동 137-16,해지
LG25시구서삼백점,051-516-8245,부산 금정구 구서동 420-35,해지
-,051-891-4870,부산 부산진구 개금동 53우성상가5,해지
기일사,051-246-3434,부산 중구 중앙동6가 20-27번지,해지
로또명당,051-242-5747,부산 중구 남포동6가 70-1,해지
로또랜드,051-645-5589,부산 남구 대연동 1761-10,해지
복권나라(온천점),051-555-8913,부산 동래구 온천동 213gs온천중앙점내,해지
초이스복권방,051-257-0217,부산 중구 남포동6가 74-1번지,해지
로또복권방,051-246-8041,부산 중구 남포동6가 117,해지
대박,051-205-4577,부산 사하구 괴정동 429-4,해지
일확천금,051-266-2651,부산 사하구 다대동 1552-18,해지
대성상사,010-2332-9978,부산 사하구 다대동 308-2,해지
돼지꿈,051-203-6198,부산 사하구 하단동 1157-12GS시내,해지
후르츠&로또,051-525-3120,부산 해운대구 반여동 1038-15,해지
반여선수촌로또판매,051-527-9690,부산 해운대구 반여동 1638번지,해지
중앙복권방,051-702-5573,부산 해운대구 좌동 1461-4대하프라자101,해지
로또판매점,051-621-3073,부산 남구 대연동 1415-8LG25대연못골점내,해지
도오복권,051-621-8530,부산 남구 용호4동 486-3번지도오상가1동3가세븐일레븐내,해지
로또복권,051-622-2125,부산 남구 용호동 554-1102,해지
훼미리마트문화병원점,051-636-1163,부산 동구 범일동 899-8좋은문화병원1층,해지
로또전문점,051-466-5084,부산 동구 수정동 1-131,해지
양산할인마트,051-647-5358,부산 동구 범일동 1445-49,해지
보훈로또판매점,051-462-4221,부산 동구 초량동 1204-1,해지
24시편의점(로또판매점),051-441-4166,부산 동구 초량동 970-10,해지
로또win,051-522-0654,부산 동래구 명장동 60-22번지핸드폰판매점 내,해지
로또복권방,051-556-0100,부산 동래구 수안동 6-1새동래상가라동26호,해지
온천2호점로또판매,051-554-2018,부산 동래구 온천동 189-23,해지
씨스페이스(동대신점),051-245-0846,부산 서구 동대신동3 13-646/2,해지
